xs1|xor r0,r0,r2|xor r2,r0,r2;xor r0,r0,r2;xor r0,r0,r2;xor r2,r0,r2;xor r0,r0,r2|02f8ec0f|22f8ec0f02f8ec0f02f8ec0f22f8ec0f02f8ec0f
xs1|add r0,r0,r3; sub r0,r0,r3||03100318|
xs1|add r0,r0,r3|sub r0,r0,r3|0310|0318
xs1|sub r0,r0,r3; add r0,r0,r3||03180310|
xs1|sub r0,r0,r3|add r0,r0,r3|0318|0310
xs1|xor r0,r0,r3; xor r3,r0,r3; xor r0,r0,r3; xor r0,r0,r3; xor r3,r0,r3; xor r0,r0,r3||03f8ec0f33f8ec0f03f8ec0f03f8ec0f33f8ec0f03f8ec0f|
xs1|xor r0,r0,r3; xor r3,r0,r3; xor r0,r0,r3; xor r0,r0,r3; xor r3,r0,r3|xor r0,r0,r3|03f8ec0f33f8ec0f03f8ec0f03f8ec0f33f8ec0f|03f8ec0f
xs1|xor r0,r0,r3; xor r3,r0,r3; xor r0,r0,r3; xor r0,r0,r3|xor r3,r0,r3;xor r0,r0,r3|03f8ec0f33f8ec0f03f8ec0f03f8ec0f|33f8ec0f03f8ec0f
xs1|xor r0,r0,r3; xor r3,r0,r3; xor r0,r0,r3|xor r0,r0,r3;xor r3,r0,r3;xor r0,r0,r3|03f8ec0f33f8ec0f03f8ec0f|03f8ec0f33f8ec0f03f8ec0f
xs1|xor r0,r0,r3; xor r3,r0,r3|xor r0,r0,r3;xor r0,r0,r3;xor r3,r0,r3;xor r0,r0,r3|03f8ec0f33f8ec0f|03f8ec0f03f8ec0f33f8ec0f03f8ec0f
xs1|xor r0,r0,r3|xor r3,r0,r3;xor r0,r0,r3;xor r0,r0,r3;xor r3,r0,r3;xor r0,r0,r3|03f8ec0f|33f8ec0f03f8ec0f03f8ec0f33f8ec0f03f8ec0f
xs1|add r0,r0,r4; sub r0,r0,r4||4012401a|
xs1|add r0,r0,r4|sub r0,r0,r4|4012|401a
xs1|sub r0,r0,r4; add r0,r0,r4||401a4012|
xs1|sub r0,r0,r4|add r0,r0,r4|401a|4012
xs1|xor r0,r0,r4; xor r4,r0,r4; xor r0,r0,r4; xor r0,r0,r4; xor r4,r0,r4; xor r0,r0,r4||40faec0f80faec0f40faec0f40faec0f80faec0f40faec0f|
xs1|xor r0,r0,r4; xor r4,r0,r4; xor r0,r0,r4; xor r0,r0,r4; xor r4,r0,r4|xor r0,r0,r4|40faec0f80faec0f40faec0f40faec0f80faec0f|40faec0f
xs1|xor r0,r0,r4; xor r4,r0,r4; xor r0,r0,r4; xor r0,r0,r4|xor r4,r0,r4;xor r0,r0,r4|40faec0f80faec0f40faec0f40faec0f|80faec0f40faec0f
xs1|xor r0,r0,r4; xor r4,r0,r4; xor r0,r0,r4|xor r0,r0,r4;xor r4,r0,r4;xor r0,r0,r4|40faec0f80faec0f40faec0f|40faec0f80faec0f40faec0f
xs1|xor r0,r0,r4; xor r4,r0,r4|xor r0,r0,r4;xor r0,r0,r4;xor r4,r0,r4;xor r0,r0,r4|40faec0f80faec0f|40faec0f40faec0f80faec0f40faec0f
xs1|xor r0,r0,r4|xor r4,r0,r4;xor r0,r0,r4;xor r0,r0,r4;xor r4,r0,r4;xor r0,r0,r4|40faec0f|80faec0f40faec0f40faec0f80faec0f40faec0f
xs1|add r0,r0,r5; sub r0,r0,r5||4112411a|
xs1|add r0,r0,r5|sub r0,r0,r5|4112|411a
xs1|sub r0,r0,r5; add r0,r0,r5||411a4112|
xs1|sub r0,r0,r5|add r0,r0,r5|411a|4112
xs1|xor r0,r0,r5; xor r5,r0,r5; xor r0,r0,r5; xor r0,r0,r5; xor r5,r0,r5; xor r0,r0,r5||41faec0f91faec0f41faec0f41faec0f91faec0f41faec0f|
xs1|xor r0,r0,r5; xor r5,r0,r5; xor r0,r0,r5; xor r0,r0,r5; xor r5,r0,r5|xor r0,r0,r5|41faec0f91faec0f41faec0f41faec0f91faec0f|41faec0f
xs1|xor r0,r0,r5; xor r5,r0,r5; xor r0,r0,r5; xor r0,r0,r5|xor r5,r0,r5;xor r0,r0,r5|41faec0f91faec0f41faec0f41faec0f|91faec0f41faec0f
xs1|xor r0,r0,r5; xor r5,r0,r5; xor r0,r0,r5|xor r0,r0,r5;xor r5,r0,r5;xor r0,r0,r5|41faec0f91faec0f41faec0f|41faec0f91faec0f41faec0f
xs1|xor r0,r0,r5; xor r5,r0,r5|xor r0,r0,r5;xor r0,r0,r5;xor r5,r0,r5;xor r0,r0,r5|41faec0f91faec0f|41faec0f41faec0f91faec0f41faec0f
xs1|xor r0,r0,r5|xor r5,r0,r5;xor r0,r0,r5;xor r0,r0,r5;xor r5,r0,r5;xor r0,r0,r5|41faec0f|91faec0f41faec0f41faec0f91faec0f41faec0f
xs1|add r0,r0,r6; sub r0,r0,r6||4212421a|
xs1|add r0,r0,r6|sub r0,r0,r6|4212|421a
xs1|sub r0,r0,r6; add r0,r0,r6||421a4212|
xs1|sub r0,r0,r6|add r0,r0,r6|421a|4212
xs1|xor r0,r0,r6; xor r6,r0,r6; xor r0,r0,r6; xor r0,r0,r6; xor r6,r0,r6; xor r0,r0,r6||42faec0fa2faec0f42faec0f42faec0fa2faec0f42faec0f|
xs1|xor r0,r0,r6; xor r6,r0,r6; xor r0,r0,r6; xor r0,r0,r6; xor r6,r0,r6|xor r0,r0,r6|42faec0fa2faec0f42faec0f42faec0fa2faec0f|42faec0f
xs1|xor r0,r0,r6; xor r6,r0,r6; xor r0,r0,r6; xor r0,r0,r6|xor r6,r0,r6;xor r0,r0,r6|42faec0fa2faec0f42faec0f42faec0f|a2faec0f42faec0f
xs1|xor r0,r0,r6; xor r6,r0,r6; xor r0,r0,r6|xor r0,r0,r6;xor r6,r0,r6;xor r0,r0,r6|42faec0fa2faec0f42faec0f|42faec0fa2faec0f42faec0f
xs1|xor r0,r0,r6; xor r6,r0,r6|xor r0,r0,r6;xor r0,r0,r6;xor r6,r0,r6;xor r0,r0,r6|42faec0fa2faec0f|42faec0f42faec0fa2faec0f42faec0f
xs1|xor r0,r0,r6|xor r6,r0,r6;xor r0,r0,r6;xor r0,r0,r6;xor r6,r0,r6;xor r0,r0,r6|42faec0f|a2faec0f42faec0f42faec0fa2faec0f42faec0f
xs1|add r0,r0,r7; sub r0,r0,r7||4312431a|
xs1|add r0,r0,r7|sub r0,r0,r7|4312|431a
xs1|sub r0,r0,r7; add r0,r0,r7||431a4312|
xs1|sub r0,r0,r7|add r0,r0,r7|431a|4312
xs1|xor r0,r0,r7; xor r7,r0,r7; xor r0,r0,r7; xor r0,r0,r7; xor r7,r0,r7; xor r0,r0,r7||43faec0fb3faec0f43faec0f43faec0fb3faec0f43faec0f|
xs1|xor r0,r0,r7; xor r7,r0,r7; xor r0,r0,r7; xor r0,r0,r7; xor r7,r0,r7|xor r0,r0,r7|43faec0fb3faec0f43faec0f43faec0fb3faec0f|43faec0f
xs1|xor r0,r0,r7; xor r7,r0,r7; xor r0,r0,r7; xor r0,r0,r7|xor r7,r0,r7;xor r0,r0,r7|43faec0fb3faec0f43faec0f43faec0f|b3faec0f43faec0f
xs1|xor r0,r0,r7; xor r7,r0,r7; xor r0,r0,r7|xor r0,r0,r7;xor r7,r0,r7;xor r0,r0,r7|43faec0fb3faec0f43faec0f|43faec0fb3faec0f43faec0f
xs1|xor r0,r0,r7; xor r7,r0,r7|xor r0,r0,r7;xor r0,r0,r7;xor r7,r0,r7;xor r0,r0,r7|43faec0fb3faec0f|43faec0f43faec0fb3faec0f43faec0f
xs1|xor r0,r0,r7|xor r7,r0,r7;xor r0,r0,r7;xor r0,r0,r7;xor r7,r0,r7;xor r0,r0,r7|43faec0f|b3faec0f43faec0f43faec0fb3faec0f43faec0f
xs1|add r0,r0,r8; sub r0,r0,r8||8014801c|
xs1|add r0,r0,r8|sub r0,r0,r8|8014|801c
xs1|sub r0,r0,r8; add r0,r0,r8||801c8014|
xs1|sub r0,r0,r8|add r0,r0,r8|801c|8014
xs1|xor r0,r0,r8; xor r8,r0,r8; xor r0,r0,r8; xor r0,r0,r8; xor r8,r0,r8; xor r0,r0,r8||80fcec0f00fdec0f80fcec0f80fcec0f00fdec0f80fcec0f|
xs1|xor r0,r0,r8; xor r8,r0,r8; xor r0,r0,r8; xor r0,r0,r8; xor r8,r0,r8|xor r0,r0,r8|80fcec0f00fdec0f80fcec0f80fcec0f00fdec0f|80fcec0f
xs1|xor r0,r0,r8; xor r8,r0,r8; xor r0,r0,r8; xor r0,r0,r8|xor r8,r0,r8;xor r0,r0,r8|80fcec0f00fdec0f80fcec0f80fcec0f|00fdec0f80fcec0f
xs1|xor r0,r0,r8; xor r8,r0,r8; xor r0,r0,r8|xor r0,r0,r8;xor r8,r0,r8;xor r0,r0,r8|80fcec0f00fdec0f80fcec0f|80fcec0f00fdec0f80fcec0f
xs1|xor r0,r0,r8; xor r8,r0,r8|xor r0,r0,r8;xor r0,r0,r8;xor r8,r0,r8;xor r0,r0,r8|80fcec0f00fdec0f|80fcec0f80fcec0f00fdec0f80fcec0f
xs1|xor r0,r0,r8|xor r8,r0,r8;xor r0,r0,r8;xor r0,r0,r8;xor r8,r0,r8;xor r0,r0,r8|80fcec0f|00fdec0f80fcec0f80fcec0f00fdec0f80fcec0f
xs1|add r0,r0,r9; sub r0,r0,r9||8114811c|
xs1|add r0,r0,r9|sub r0,r0,r9|8114|811c
xs1|sub r0,r0,r9; add r0,r0,r9||811c8114|
xs1|sub r0,r0,r9|add r0,r0,r9|811c|8114
xs1|xor r0,r0,r9; xor r9,r0,r9; xor r0,r0,r9; xor r0,r0,r9; xor r9,r0,r9; xor r0,r0,r9||81fcec0f11fdec0f81fcec0f81fcec0f11fdec0f81fcec0f|
xs1|xor r0,r0,r9; xor r9,r0,r9; xor r0,r0,r9; xor r0,r0,r9; xor r9,r0,r9|xor r0,r0,r9|81fcec0f11fdec0f81fcec0f81fcec0f11fdec0f|81fcec0f
xs1|xor r0,r0,r9; xor r9,r0,r9; xor r0,r0,r9; xor r0,r0,r9|xor r9,r0,r9;xor r0,r0,r9|81fcec0f11fdec0f81fcec0f81fcec0f|11fdec0f81fcec0f
xs1|xor r0,r0,r9; xor r9,r0,r9; xor r0,r0,r9|xor r0,r0,r9;xor r9,r0,r9;xor r0,r0,r9|81fcec0f11fdec0f81fcec0f|81fcec0f11fdec0f81fcec0f
xs1|xor r0,r0,r9; xor r9,r0,r9|xor r0,r0,r9;xor r0,r0,r9;xor r9,r0,r9;xor r0,r0,r9|81fcec0f11fdec0f|81fcec0f81fcec0f11fdec0f81fcec0f
xs1|xor r0,r0,r9|xor r9,r0,r9;xor r0,r0,r9;xor r0,r0,r9;xor r9,r0,r9;xor r0,r0,r9|81fcec0f|11fdec0f81fcec0f81fcec0f11fdec0f81fcec0f
xs1|add r0,r0,r10; sub r0,r0,r10||8214821c|
xs1|add r0,r0,r10|sub r0,r0,r10|8214|821c
xs1|sub r0,r0,r10; add r0,r0,r10||821c8214|
xs1|sub r0,r0,r10|add r0,r0,r10|821c|8214
xs1|xor r0,r0,r10; xor r10,r0,r10; xor r0,r0,r10; xor r0,r0,r10; xor r10,r0,r10; xor r0,r0,r10||82fcec0f22fdec0f82fcec0f82fcec0f22fdec0f82fcec0f|
xs1|xor r0,r0,r10; xor r10,r0,r10; xor r0,r0,r10; xor r0,r0,r10; xor r10,r0,r10|xor r0,r0,r10|82fcec0f22fdec0f82fcec0f82fcec0f22fdec0f|82fcec0f
xs1|xor r0,r0,r10; xor r10,r0,r10; xor r0,r0,r10; xor r0,r0,r10|xor r10,r0,r10;xor r0,r0,r10|82fcec0f22fdec0f82fcec0f82fcec0f|22fdec0f82fcec0f
xs1|xor r0,r0,r10; xor r10,r0,r10; xor r0,r0,r10|xor r0,r0,r10;xor r10,r0,r10;xor r0,r0,r10|82fcec0f22fdec0f82fcec0f|82fcec0f22fdec0f82fcec0f
xs1|xor r0,r0,r10; xor r10,r0,r10|xor r0,r0,r10;xor r0,r0,r10;xor r10,r0,r10;xor r0,r0,r10|82fcec0f22fdec0f|82fcec0f82fcec0f22fdec0f82fcec0f
xs1|xor r0,r0,r10|xor r10,r0,r10;xor r0,r0,r10;xor r0,r0,r10;xor r10,r0,r10;xor r0,r0,r10|82fcec0f|22fdec0f82fcec0f82fcec0f22fdec0f82fcec0f
xs1|add r0,r0,r11; sub r0,r0,r11||8314831c|
xs1|add r0,r0,r11|sub r0,r0,r11|8314|831c
xs1|sub r0,r0,r11; add r0,r0,r11||831c8314|
xs1|sub r0,r0,r11|add r0,r0,r11|831c|8314
xs1|xor r0,r0,r11; xor r11,r0,r11; xor r0,r0,r11; xor r0,r0,r11; xor r11,r0,r11; xor r0,r0,r11||83fcec0f33fdec0f83fcec0f83fcec0f33fdec0f83fcec0f|
xs1|xor r0,r0,r11; xor r11,r0,r11; xor r0,r0,r11; xor r0,r0,r11; xor r11,r0,r11|xor r0,r0,r11|83fcec0f33fdec0f83fcec0f83fcec0f33fdec0f|83fcec0f
xs1|xor r0,r0,r11; xor r11,r0,r11; xor r0,r0,r11; xor r0,r0,r11|xor r11,r0,r11;xor r0,r0,r11|83fcec0f33fdec0f83fcec0f83fcec0f|33fdec0f83fcec0f
xs1|xor r0,r0,r11; xor r11,r0,r11; xor r0,r0,r11|xor r0,r0,r11;xor r11,r0,r11;xor r0,r0,r11|83fcec0f33fdec0f83fcec0f|83fcec0f33fdec0f83fcec0f
xs1|xor r0,r0,r11; xor r11,r0,r11|xor r0,r0,r11;xor r0,r0,r11;xor r11,r0,r11;xor r0,r0,r11|83fcec0f33fdec0f|83fcec0f83fcec0f33fdec0f83fcec0f
xs1|xor r0,r0,r11|xor r11,r0,r11;xor r0,r0,r11;xor r0,r0,r11;xor r11,r0,r11;xor r0,r0,r11|83fcec0f|33fdec0f83fcec0f83fcec0f33fdec0f83fcec0f
xs1|add r0,r0,0; sub r0,r0,0||00900098|
xs1|add r0,r0,0|sub r0,r0,0|0090|0098
xs1|sub r0,r0,0; add r0,r0,0||00980090|
xs1|sub r0,r0,0|add r0,r0,0|0098|0090
xs1|add r0,r0,1; sub r0,r0,1||01900198|
xs1|add r0,r0,1|sub r0,r0,1|0190|0198
xs1|sub r0,r0,1; add r0,r0,1||01980190|
xs1|sub r0,r0,1|add r0,r0,1|0198|0190
xs1|add r0,r0,2; sub r0,r0,2||02900298|
xs1|add r0,r0,2|sub r0,r0,2|0290|0298
xs1|sub r0,r0,2; add r0,r0,2||02980290|
xs1|sub r0,r0,2|add r0,r0,2|0298|0290
xs1|add r0,r0,3; sub r0,r0,3||03900398|
xs1|add r0,r0,3|sub r0,r0,3|0390|0398
xs1|sub r0,r0,3; add r0,r0,3||03980390|
xs1|sub r0,r0,3|add r0,r0,3|0398|0390
xs1|add r0,r0,4; sub r0,r0,4||4092409a|
xs1|add r0,r0,4|sub r0,r0,4|4092|409a
xs1|sub r0,r0,4; add r0,r0,4||409a4092|
xs1|sub r0,r0,4|add r0,r0,4|409a|4092
xs1|add r0,r0,5; sub r0,r0,5||4192419a|
xs1|add r0,r0,5|sub r0,r0,5|4192|419a
xs1|sub r0,r0,5; add r0,r0,5||419a4192|
xs1|sub r0,r0,5|add r0,r0,5|419a|4192
xs1|add r0,r0,6; sub r0,r0,6||4292429a|
xs1|add r0,r0,6|sub r0,r0,6|4292|429a
xs1|sub r0,r0,6; add r0,r0,6||429a4292|
xs1|sub r0,r0,6|add r0,r0,6|429a|4292
xs1|add r0,r0,7; sub r0,r0,7||4392439a|
xs1|add r0,r0,7|sub r0,r0,7|4392|439a
xs1|sub r0,r0,7; add r0,r0,7||439a4392|
xs1|sub r0,r0,7|add r0,r0,7|439a|4392
xs1|add r0,r0,8; sub r0,r0,8||8094809c|
xs1|add r0,r0,8|sub r0,r0,8|8094|809c
xs1|sub r0,r0,8; add r0,r0,8||809c8094|
xs1|sub r0,r0,8|add r0,r0,8|809c|8094
xs1|add r0,r0,9; sub r0,r0,9||8194819c|
xs1|add r0,r0,9|sub r0,r0,9|8194|819c
xs1|sub r0,r0,9; add r0,r0,9||819c8194|
xs1|sub r0,r0,9|add r0,r0,9|819c|8194
xs1|add r0,r0,10; sub r0,r0,10||8294829c|
xs1|add r0,r0,10|sub r0,r0,10|8294|829c
xs1|sub r0,r0,10; add r0,r0,10||829c8294|
xs1|sub r0,r0,10|add r0,r0,10|829c|8294
xs1|add r0,r0,11; sub r0,r0,11||8394839c|
xs1|add r0,r0,11|sub r0,r0,11|8394|839c
xs1|sub r0,r0,11; add r0,r0,11||839c8394|
xs1|sub r0,r0,11|add r0,r0,11|839c|8394
xs1|add r1,r1,0||1490|
xs1|sub r1,r1,0||1498|
xs1|bitrev r1,r1; bitrev r1,r1||c5feec07c5feec07|
xs1|bitrev r1,r1|bitrev r1,r1|c5feec07|c5feec07
xs1|byterev r1,r1; byterev r1,r1||d5feec07d5feec07|
xs1|byterev r1,r1|byterev r1,r1|d5feec07|d5feec07
xs1|neg r1,r1; neg r1,r1||c596c596|
xs1|neg r1,r1|neg r1,r1|c596|c596
xs1|not r1,r1; not r1,r1||c58ec58e|
xs1|not r1,r1|not r1,r1|c58e|c58e
xs1|add r1,r1,r0; sub r1,r1,r0||14101418|
xs1|add r1,r1,r0|sub r1,r1,r0|1410|1418
xs1|sub r1,r1,r0; add r1,r1,r0||14181410|
xs1|sub r1,r1,r0|add r1,r1,r0|1418|1410
xs1|xor r1,r1,r0; xor r0,r1,r0; xor r1,r1,r0; xor r1,r1,r0; xor r0,r1,r0; xor r1,r1,r0||14f8ec0f04f8ec0f14f8ec0f14f8ec0f04f8ec0f14f8ec0f|
xs1|xor r1,r1,r0; xor r0,r1,r0; xor r1,r1,r0; xor r1,r1,r0; xor r0,r1,r0|xor r1,r1,r0|14f8ec0f04f8ec0f14f8ec0f14f8ec0f04f8ec0f|14f8ec0f
xs1|xor r1,r1,r0; xor r0,r1,r0; xor r1,r1,r0; xor r1,r1,r0|xor r0,r1,r0;xor r1,r1,r0|14f8ec0f04f8ec0f14f8ec0f14f8ec0f|04f8ec0f14f8ec0f
xs1|xor r1,r1,r0; xor r0,r1,r0; xor r1,r1,r0|xor r1,r1,r0;xor r0,r1,r0;xor r1,r1,r0|14f8ec0f04f8ec0f14f8ec0f|14f8ec0f04f8ec0f14f8ec0f
xs1|xor r1,r1,r0; xor r0,r1,r0|xor r1,r1,r0;xor r1,r1,r0;xor r0,r1,r0;xor r1,r1,r0|14f8ec0f04f8ec0f|14f8ec0f14f8ec0f04f8ec0f14f8ec0f
xs1|xor r1,r1,r0|xor r0,r1,r0;xor r1,r1,r0;xor r1,r1,r0;xor r0,r1,r0;xor r1,r1,r0|14f8ec0f|04f8ec0f14f8ec0f14f8ec0f04f8ec0f14f8ec0f
xs1|add r1,r1,r1; sub r1,r1,r1||15101518|
xs1|add r1,r1,r1|sub r1,r1,r1|1510|1518
xs1|sub r1,r1,r1; add r1,r1,r1||15181510|
xs1|sub r1,r1,r1|add r1,r1,r1|1518|1510
xs1|xor r1,r1,r1; xor r1,r1,r1; xor r1,r1,r1; xor r1,r1,r1; xor r1,r1,r1; xor r1,r1,r1||15f8ec0f15f8ec0f15f8ec0f15f8ec0f15f8ec0f15f8ec0f|
xs1|xor r1,r1,r1; xor r1,r1,r1; xor r1,r1,r1; xor r1,r1,r1; xor r1,r1,r1|xor r1,r1,r1|15f8ec0f15f8ec0f15f8ec0f15f8ec0f15f8ec0f|15f8ec0f
xs1|xor r1,r1,r1; xor r1,r1,r1; xor r1,r1,r1; xor r1,r1,r1|xor r1,r1,r1;xor r1,r1,r1|15f8ec0f15f8ec0f15f8ec0f15f8ec0f|15f8ec0f15f8ec0f
xs1|xor r1,r1,r1; xor r1,r1,r1; xor r1,r1,r1|xor r1,r1,r1;xor r1,r1,r1;xor r1,r1,r1|15f8ec0f15f8ec0f15f8ec0f|15f8ec0f15f8ec0f15f8ec0f
xs1|xor r1,r1,r1; xor r1,r1,r1|xor r1,r1,r1;xor r1,r1,r1;xor r1,r1,r1;xor r1,r1,r1|15f8ec0f15f8ec0f|15f8ec0f15f8ec0f15f8ec0f15f8ec0f
xs1|xor r1,r1,r1|xor r1,r1,r1;xor r1,r1,r1;xor r1,r1,r1;xor r1,r1,r1;xor r1,r1,r1|15f8ec0f|15f8ec0f15f8ec0f15f8ec0f15f8ec0f15f8ec0f
xs1|add r1,r1,r2; sub r1,r1,r2||16101618|
xs1|add r1,r1,r2|sub r1,r1,r2|1610|1618
xs1|sub r1,r1,r2; add r1,r1,r2||16181610|
xs1|sub r1,r1,r2|add r1,r1,r2|1618|1610
xs1|xor r1,r1,r2; xor r2,r1,r2; xor r1,r1,r2; xor r1,r1,r2; xor r2,r1,r2; xor r1,r1,r2||16f8ec0f26f8ec0f16f8ec0f16f8ec0f26f8ec0f16f8ec0f|
xs1|xor r1,r1,r2; xor r2,r1,r2; xor r1,r1,r2; xor r1,r1,r2; xor r2,r1,r2|xor r1,r1,r2|16f8ec0f26f8ec0f16f8ec0f16f8ec0f26f8ec0f|16f8ec0f
xs1|xor r1,r1,r2; xor r2,r1,r2; xor r1,r1,r2; xor r1,r1,r2|xor r2,r1,r2;xor r1,r1,r2|16f8ec0f26f8ec0f16f8ec0f16f8ec0f|26f8ec0f16f8ec0f
xs1|xor r1,r1,r2; xor r2,r1,r2; xor r1,r1,r2|xor r1,r1,r2;xor r2,r1,r2;xor r1,r1,r2|16f8ec0f26f8ec0f16f8ec0f|16f8ec0f26f8ec0f16f8ec0f
xs1|xor r1,r1,r2; xor r2,r1,r2|xor r1,r1,r2;xor r1,r1,r2;xor r2,r1,r2;xor r1,r1,r2|16f8ec0f26f8ec0f|16f8ec0f16f8ec0f26f8ec0f16f8ec0f
xs1|xor r1,r1,r2|xor r2,r1,r2;xor r1,r1,r2;xor r1,r1,r2;xor r2,r1,r2;xor r1,r1,r2|16f8ec0f|26f8ec0f16f8ec0f16f8ec0f26f8ec0f16f8ec0f
xs1|add r1,r1,r3; sub r1,r1,r3||17101718|
xs1|add r1,r1,r3|sub r1,r1,r3|1710|1718
xs1|sub r1,r1,r3; add r1,r1,r3||17181710|
xs1|sub r1,r1,r3|add r1,r1,r3|1718|1710
xs1|xor r1,r1,r3; xor r3,r1,r3; xor r1,r1,r3; xor r1,r1,r3; xor r3,r1,r3; xor r1,r1,r3||17f8ec0f37f8ec0f17f8ec0f17f8ec0f37f8ec0f17f8ec0f|
xs1|xor r1,r1,r3; xor r3,r1,r3; xor r1,r1,r3; xor r1,r1,r3; xor r3,r1,r3|xor r1,r1,r3|17f8ec0f37f8ec0f17f8ec0f17f8ec0f37f8ec0f|17f8ec0f
